Year,d18O,netBal,dust,Fluoride,chloride,sulfate,nitrate,sodio,amonio,potasio,magnesio,calcio,ELARRAS,RBPP-J,RLSAL-S,FDR-S,LL-Salta,RBlan-J,FLPich-S,DQESC-T,RHorq-Tuc,Puerto Cafe,Rio Motoco,Rio Cisne,La Esperanza,DDmaTD,CH4 Law,CO2 Law,DD DC ,D18-0 DC,DEx DC
733,-19.08,0.549,48470,0.00,12.15,0.00,8.42,0.00,12.61,0.00,0.00,0.00,1035,1080,-86,547,584,-292,2116,407,1131,1054,1031,1635,1840,-285.64,739.02,281.65,-391.93,-50.05,8.44
734,-18.77,0.549,33950,0.00,13.20,0.00,7.88,0.00,13.54,0.00,0.00,0.00,935,849,-104,1353,203,-792,1754,141,1138,1135,1188,1322,1732,-286.84,735.36,280.69,-391.69,-49.99,8.24
735,-18.45,0.549,46910,0.00,14.24,0.00,7.34,0.00,14.46,0.00,0.00,0.00,1212,461,-192,-873,2657,2418,3886,3595,1325,558,933,1714,380,-288.65,725.14,279.8,-391.45,-49.94,8.05
736,-17.50,0.548,48470,0.00,16.13,0.00,9.87,0.00,16.45,0.00,0.00,0.00,821,1079,505,-1030,562,3755,3496,1470,1145,813,1404,1189,442,-290.5,706.89,279.29,-391.21,-49.88,7.85
737,-17.20,1.644,35620,0.00,15.77,0.00,7.57,0.00,14.90,0.00,0.00,0.00,950,1058,860,-392,1300,2366,2578,1168,1479,857,1180,1327,466,-291.12,687.25,279.94,-390.96,-49.83,7.66
738,-17.24,0.877,37513,0.00,12.66,0.00,3.46,0.00,11.58,0.00,0.00,0.00,986,1029,900,1034,852,1147,1361,832,1019,841,843,1045,699,-288.26,675.83,280.95,-390.72,-49.77,7.46
739,-17.54,0.821,28807,0.00,12.96,0.00,3.26,0.00,12.28,0.00,0.00,0.00,997,1086,1001,1317,1277,1299,982,906,1650,913,1078,1375,955,-282.92,671.77,281.92,-390.48,-49.72,7.27
740,-18.11,1.095,28705,0.00,11.83,0.00,0.88,0.00,11.00,0.00,0.00,0.00,948,1059,1040,887,1324,1847,1189,959,1896,845,1125,1171,869,-281.39,670.48,281.87,-390.24,-49.66,7.07
741,-18.00,1.094,30115,0.14,10.91,0.00,2.05,0.00,11.76,0.00,0.00,0.00,916,986,879,1052,1079,826,1075,838,934,927,710,967,877,-283.83,669.97,281.58,-389.99,-49.61,6.88
742,-17.46,0.875,32613,0.37,12.69,0.35,0.00,0.00,14.32,0.00,0.09,0.00,966,1114,714,2970,1247,978,2039,919,2190,907,1439,1252,1256,-286.43,670.44,281.29,-389.75,-49.55,6.68
743,-17.81,1.366,28080,0.00,11.04,0.42,2.19,0.00,14.41,0.00,0.11,0.00,962,1047,891,2885,1062,1005,1529,824,2035,954,1396,1215,1255,-288.18,672.29,280.96,-389.51,-49.5,6.49
744,-18.30,0.874,30287,0.00,18.94,1.59,18.08,0.00,23.41,0.00,0.31,0.00,934,1057,877,2578,500,2216,2407,1292,2381,824,1615,988,1276,-287.92,671.22,281.19,-389.56,-49.52,6.61
745,-19.02,1.638,24910,0.53,13.01,0.00,10.38,0.00,14.68,0.00,0.00,0.00,904,1289,955,-115,2212,3634,1219,1212,3213,672,1588,1201,936,-287.43,670.22,281.44,-389.6,-49.54,6.73
746,-17.95,0.546,21610,0.59,19.82,0.00,53.53,0.00,32.82,0.00,0.00,0.00,916,1042,1216,862,1089,2441,1115,1270,2365,842,1446,954,869,-286.57,669.65,281.69,-389.65,-49.56,6.85
747,-17.54,1.091,21780,0.15,13.13,0.00,26.20,0.00,20.26,0.00,0.00,0.00,993,1341,657,2328,2023,1156,2428,944,2582,848,1492,1435,1173,-285.37,669.62,281.92,-389.7,-49.58,6.96
748,-17.27,0.708,27550,0.53,16.86,0.00,4.51,0.00,16.52,0.00,0.00,0.00,966,1190,367,3088,1637,520,2790,887,2140,937,1453,1393,1363,-284.11,670.23,282.15,-389.75,-49.6,7.08
749,-17.06,0.708,25860,0.59,16.43,0.00,2.56,0.00,15.21,0.00,0.00,0.00,954,1143,754,2230,1886,2126,3081,1073,2548,874,1629,1231,1261,-283.31,671.84,282.33,-389.79,-49.62,7.2
750,-17.48,2.069,19460,0.00,20.22,5.20,3.49,6.34,21.66,14.93,0.00,0.87,954,1138,750,2164,1341,1539,2068,1057,2108,826,1358,1149,1195,-283.45,675.19,282.36,-389.84,-49.64,7.32
751,-16.99,0.925,21510,0.00,10.68,0.00,0.00,0.00,33.38,2.65,0.58,0.00,959,1078,944,1830,1012,1046,1369,979,1590,792,1090,1067,1167,-284.56,681.32,282,-389.89,-49.67,7.44
752,-18.05,1.359,16680,0.00,8.59,0.00,0.00,30.20,26.90,10.19,0.40,0.91,935,853,15,4357,963,-146,3326,828,1222,899,1658,905,1497,-285.97,691.07,280.63,-389.93,-49.69,7.56
753,-18.22,0.924,16790,0.00,8.46,0.00,0.00,0.00,31.42,0.00,0.00,0.00,1044,987,-407,3572,1429,-2574,1334,497,896,1065,1706,1400,1406,-286.86,704.07,279.21,-389.98,-49.71,7.68
754,-17.59,1.792,21765,0.00,9.73,0.00,0.00,0.00,28.73,0.00,0.00,0.00,975,996,30,2137,44,5,1195,375,515,1093,1625,1030,1199,-287.07,718.28,279.07,-390.03,-49.73,7.79
755,-16.90,1.791,27320,0.00,11.76,0.00,2.55,0.00,29.40,0.00,0.00,0.00,940,932,-396,3035,563,-1318,1223,220,337,1101,1645,880,1385,-286.85,730.91,279.43,-390.08,-49.75,7.91
756,-17.39,0.922,21580,0.00,7.22,0.00,0.00,0.00,38.27,0.00,0.16,0.00,992,1119,-208,2072,139,-193,1443,1240,779,708,1424,1118,1051,-286.47,740.27,281.21,-390.12,-49.77,8.03
757,-16.77,1.789,21005,0.00,21.64,0.66,0.00,0.00,27.68,0.00,0.08,0.00,956,941,345,1857,109,1789,1251,820,1006,860,1491,781,1114,-286.04,746.19,283.23,-390.17,-49.79,8.15
758,-16.38,0.921,28110,0.00,34.20,1.32,0.00,0.00,20.36,0.00,0.00,0.00,978,978,153,1960,176,-979,1404,320,831,1231,1465,952,1252,-287.37,729.53,279.52,-390.44,-49.8,7.97
759,-17.04,0.921,30680,0.00,7.03,0.00,0.00,0.00,26.33,0.00,0.00,0.00,949,922,655,2016,633,-153,1273,484,1017,1128,1360,826,1331,-290.22,703.03,279.22,-390.7,-49.81,7.79
760,-17.89,0.920,20620,0.00,7.29,0.00,0.00,0.00,26.38,0.00,0.00,0.00,989,938,891,2247,775,209,1324,660,1296,955,1224,1082,1364,-290.76,683.82,280.09,-390.97,-49.82,7.61
761,-18.22,0.920,29830,0.00,7.15,0.00,0.00,0.00,25.19,0.00,0.00,0.00,941,867,671,2515,1079,511,1592,566,1355,1086,1354,1041,1397,-284.63,678.17,280.67,-391.23,-49.83,7.43
762,-18.14,0.919,16940,0.00,7.07,0.00,0.00,0.00,22.88,0.00,0.00,0.00,900,1010,514,1346,984,1841,1355,980,1300,675,744,1127,252,-276.32,679.29,281.1,-391.5,-49.84,7.25
763,-18.17,0.919,25550,0.00,6.57,0.00,1.88,0.00,23.59,0.00,0.00,0.00,909,1189,355,1164,812,1497,1654,772,716,1035,957,890,305,-275.44,682.28,280.85,-391.76,-49.85,7.07
764,-17.92,2.268,15504,0.00,5.65,0.56,19.46,0.00,27.56,0.00,0.00,0.00,1052,1147,903,1334,1203,1139,1237,941,894,895,727,1216,257,-281.16,686.73,279.93,-392.03,-49.87,6.9
765,-16.42,1.349,18907,0.00,9.32,0.90,63.09,0.00,52.26,0.00,0.33,0.00,1073,1270,1057,1201,969,927,1577,1132,747,1081,742,1182,342,-286.2,691.9,279.12,-392.29,-49.88,6.72
766,-15.69,1.780,16875,0.00,7.76,0.87,43.68,0.00,41.91,0.00,0.27,0.00,1016,1100,902,1052,578,1115,1861,1012,994,1182,1059,1008,741,-287.39,695.09,279.12,-392.56,-49.89,6.54
767,-17.37,2.264,15828,0.00,7.83,1.59,38.85,0.00,36.40,0.00,0.32,0.00,1032,1101,870,1655,629,1498,1688,910,1322,1002,1214,1178,760,-285.11,696.5,279.47,-392.82,-49.9,6.36
768,-18.69,0.916,17910,0.00,7.41,1.09,15.96,0.00,30.87,0.00,0.42,0.00,917,1133,460,1017,398,2002,1963,949,1198,827,1033,964,450,-280.66,697.47,280.05,-393.09,-49.91,6.18
769,-18.38,0.915,17250,0.00,18.66,4.57,6.73,9.43,31.02,3.72,0.55,2.18,906,1079,508,850,160,1248,1240,887,999,893,1081,544,561,-278.39,698.19,281.12,-393.35,-49.92,6
770,-18.26,0.914,32580,0.00,11.43,1.90,3.16,0.00,34.32,0.00,0.00,0.00,939,1097,690,1083,842,1300,1117,785,1111,1008,1045,895,658,-278.83,698.75,282.22,-393.62,-49.93,5.82
771,-18.49,0.914,30780,0.00,28.72,4.43,4.84,19.78,24.51,7.04,0.53,3.37,956,1059,767,1589,284,1712,1366,826,1253,928,1191,838,803,-280.82,697.61,280.02,-392.94,-49.87,6.05
772,-18.92,0.913,21840,0.00,10.29,1.55,3.30,0.00,27.71,0.00,0.00,0.00,927,1076,625,1306,-249,1873,2191,960,1052,837,1131,796,695,-287.19,693.23,278.39,-392.26,-49.82,6.28
773,-18.29,0.913,18930,0.00,9.13,1.06,2.68,0.00,23.26,0.00,0.00,0.00,939,1038,864,846,813,1005,1311,985,1010,1164,932,783,779,-281.09,681.59,278.99,-391.58,-49.76,6.51
774,-18.09,0.912,16900,0.00,8.33,0.00,2.97,0.00,30.03,0.00,0.00,0.00,891,990,1027,814,1301,752,1074,883,1029,979,591,756,840,-274.98,673.09,280.63,-390.9,-49.71,6.75
775,-17.38,0.912,13730,0.00,7.68,1.02,5.78,0.00,20.99,0.00,0.00,0.00,847,929,698,894,1137,775,1177,975,998,1019,914,558,911,-281.52,670.38,281.66,-390.22,-49.65,6.98
776,-16.88,1.822,19795,0.00,7.45,0.00,9.77,0.00,27.33,0.00,0.00,0.00,895,964,812,1076,927,838,1130,914,975,928,780,886,801,-283.9,673.16,282.4,-389.54,-49.59,7.21
777,-17.33,0.910,22030,0.00,7.73,0.00,5.80,0.00,23.28,0.00,0.00,0.00,958,1028,1102,992,1180,889,1244,933,1086,681,604,787,789,-283.02,704.31,280.37,-388.85,-49.54,7.44
778,-18.01,1.766,12470,0.00,8.21,0.00,0.00,0.00,24.88,0.00,0.00,0.00,888,996,1425,612,1220,551,978,1100,1156,914,387,627,919,-282.11,748.5,284.09,-388.17,-49.48,7.67
779,-18.74,0.909,10210,0.00,10.42,0.00,0.00,0.00,27.51,0.00,0.00,0.00,990,1054,1031,1107,990,906,1307,858,1040,795,663,933,663,-282.79,761.24,285.01,-387.49,-49.42,7.9
780,-18.49,0.908,22830,0.00,10.80,0.00,0.00,0.00,28.33,0.00,0.00,0.00,972,1034,1180,953,866,977,1757,774,1010,894,820,890,696,-287.93,758,284.63,-386.81,-49.37,8.14
781,-18.86,1.335,16073,0.00,10.44,0.00,1.86,0.00,27.97,0.00,0.00,0.00,951,989,1604,217,1032,2133,115,405,1201,1153,1576,1066,904,-293.07,740.01,283.8,-386.13,-49.31,8.37
782,-18.72,0.907,21140,0.00,9.03,0.00,0.00,0.00,24.21,0.00,0.00,0.00,421,864,1005,-5042,2144,3492,2193,2128,2500,498,1474,936,187,-295.36,732.91,283.78,-385.45,-49.26,8.6
783,-17.90,0.907,16630,0.00,8.48,0.00,0.00,0.00,23.46,0.00,0.00,0.00,704,995,1185,-2815,120,2981,696,2534,2024,639,1522,674,422,-299.24,730.52,283.72,-384.77,-49.2,8.83
784,-17.13,1.332,19347,0.00,7.12,0.00,0.00,0.00,22.17,0.00,0.00,0.00,747,1015,1014,-2508,190,3508,-195,2237,2008,690,1624,764,485,-300.15,732.53,283.77,-385.35,-49.28,8.87
785,-17.38,1.331,21340,0.00,12.85,0.00,7.36,0.00,28.44,0.00,0.17,0.00,778,1027,1408,-2401,634,3097,1108,1658,1738,756,1526,787,513,-296.63,734.17,283.79,-385.93,-49.36,8.92
786,-17.59,1.330,19993,0.00,16.29,0.00,15.57,0.00,35.67,0.00,0.17,0.00,878,1017,1260,-1246,-513,3386,-1108,1282,1434,954,1769,720,750,-292.08,734.98,283.81,-386.5,-49.43,8.96
787,-17.19,2.233,22076,0.00,11.67,0.93,51.60,0.00,42.17,0.00,0.34,0.00,914,966,1295,-194,3,2246,936,1025,1187,938,1451,610,800,-290.34,735.18,283.82,-387.08,-49.51,9.01
788,-17.52,0.903,19790,0.00,12.97,1.38,39.69,0.00,38.90,0.00,0.35,0.00,972,1011,1065,1063,950,784,1617,845,834,923,788,847,803,-290.04,735.55,283.82,-387.66,-49.59,9.05
789,-16.44,0.903,21190,0.00,14.02,0.79,31.18,0.00,35.53,0.00,0.17,0.00,986,1013,1105,1089,1014,848,1476,903,859,802,696,826,736,-288.11,736.56,283.83,-388.24,-49.67,9.09
790,-15.92,0.902,15020,0.00,17.71,0.57,57.24,0.00,52.42,0.00,0.14,0.00,962,996,1205,1008,1301,806,1350,1011,861,682,528,730,779,-282.37,736.56,283.83,-388.81,-49.74,9.14
791,-16.72,0.901,25360,0.00,15.22,0.57,49.57,0.00,46.87,0.00,0.14,0.00,971,962,1076,970,921,1306,1388,850,988,870,907,812,840,-279.78,733.58,283.74,-389.39,-49.82,9.18
792,-17.72,2.172,22296,0.00,14.62,0.00,12.00,0.00,30.72,0.00,0.16,0.00,963,918,1110,947,1077,779,1129,873,874,995,815,886,1003,-282.66,729.32,283.33,-389.97,-49.9,9.22
793,-18.18,2.276,23167,0.00,17.23,0.78,1.21,0.00,28.71,0.00,0.00,0.00,956,940,1121,931,914,712,1141,1065,886,1172,931,858,1099,-285.34,726.11,282.31,-390.55,-49.98,9.27
794,-18.93,2.116,27130,0.00,14.44,0.00,1.81,0.00,14.62,0.00,0.00,0.00,943,966,943,761,837,520,1206,582,1019,1380,1238,1088,1429,-285.19,724.97,281.92,-391.12,-50.05,9.31
795,-19.38,1.374,25030,0.00,15.20,0.00,2.83,0.00,14.55,0.00,0.00,0.00,1026,957,1077,803,993,687,1085,806,1035,1263,1157,1208,1215,-284.49,726.73,282.21,-391.7,-50.13,9.36
796,-19.29,1.532,25110,0.00,16.61,0.00,5.80,0.00,15.13,0.00,0.00,0.00,996,974,361,-399,1349,2610,2469,1643,1505,688,1034,1304,327,-284.09,731.32,283.44,-392.28,-50.21,9.4
797,-18.08,0.792,19800,0.00,14.27,0.00,3.54,0.00,15.15,0.00,0.00,0.00,947,1121,451,769,178,2094,2254,1007,604,1010,1171,728,462,-284.14,728.85,282.7,-392.04,-50.18,9.38
798,-18.32,0.791,16870,0.26,11.91,0.00,0.00,0.00,13.54,0.00,0.00,0.00,1094,1169,816,457,1259,1505,2343,1322,938,1123,1083,1299,547,-284.38,726.72,282.23,-391.79,-50.15,9.37
799,-18.00,1.159,21387,0.54,15.25,0.00,0.00,0.00,14.53,0.00,0.00,0.00,1056,1134,723,-1,1075,2085,2493,1250,952,971,1119,1211,586,-284.69,725.04,281.97,-391.55,-50.11,9.35
800,-18.00,1.527,29700,0.55,16.41,0.58,0.00,0.00,14.00,0.00,0.00,0.00,1089,1099,1086,1153,1020,955,1736,1554,902,1315,948,1264,777,-284.99,723.87,281.8,-391.31,-50.08,9.34
801,-18.48,1.947,28660,0.59,14.19,0.00,0.58,0.00,12.33,0.00,0.00,0.00,1244,1039,1117,661,1149,845,1242,1459,964,842,795,1355,749,-285.29,723.23,281.67,-391.06,-50.05,9.32
802,-17.19,0.789,29260,0.26,15.79,0.00,6.16,0.00,15.31,0.00,0.00,0.00,1082,1093,956,972,838,1284,1796,1107,768,951,889,1044,665,-285.49,723.11,281.61,-390.82,-50.02,9.31
803,-16.63,0.788,24600,0.00,17.57,0.00,10.67,0.00,17.82,0.00,0.00,0.00,1178,1084,1187,900,1048,993,1318,1294,862,1127,828,1394,767,-285.36,723.46,281.69,-390.58,-49.98,9.29
804,-16.96,1.942,28040,0.00,13.97,0.00,9.04,0.00,14.73,0.00,0.00,0.00,1065,1075,1039,1098,1001,910,1516,1146,781,1148,890,1135,765,-284.66,724.23,281.98,-390.34,-49.95,9.28
805,-17.40,0.787,33140,0.00,17.74,1.06,38.02,0.00,27.23,2.64,0.29,0.00,1019,1028,1127,1058,1063,965,1291,1031,888,1255,999,1155,944,-283.38,725.39,282.44,-390.09,-49.92,9.26
806,-17.44,1.520,25495,0.00,144.10,7.64,30.38,33.33,23.27,32.35,0.30,1.61,921,986,1465,905,784,1149,1006,2192,1001,1572,850,1076,1088,-281.83,726.89,282.89,-389.85,-49.89,9.25
807,-18.46,1.414,26440,0.00,11.15,0.00,4.47,0.00,10.11,0.00,0.00,0.00,1109,1076,1204,1189,1058,646,821,1112,767,873,567,1224,557,-280.45,728.67,283.25,-389.61,-49.85,9.23
808,-17.83,1.361,26740,0.00,13.06,0.00,3.49,0.00,11.94,0.00,0.17,0.00,938,1066,777,1411,838,1140,1705,918,710,1051,875,690,594,-279.69,730.57,283.49,-389.36,-49.82,9.22
809,-17.99,0.784,35890,0.54,12.90,1.06,2.72,0.00,12.50,0.00,0.00,0.00,963,1068,1020,1340,1087,434,1396,1478,633,1328,806,1097,685,-279.96,732.31,283.64,-389.12,-49.79,9.2
810,-19.24,1.515,26380,0.00,11.58,0.00,2.54,0.00,16.53,0.00,0.28,0.00,1034,1135,1234,1217,1104,511,984,1343,609,1203,669,1228,623,-281.9,737.17,283.89,-389.82,-49.87,9.13
811,-17.98,1.931,19988,0.00,54.29,1.12,55.17,0.00,53.73,1.24,0.28,0.00,1037,1092,1308,1018,1027,712,787,1334,724,1191,650,1170,718,-284.79,742.62,284.13,-390.52,-49.95,9.07
812,-17.46,1.147,24907,0.00,37.06,0.00,24.03,0.00,38.02,0.00,0.27,0.00,989,1033,1116,1042,1121,787,1070,1410,827,1288,811,1053,769,-283.76,746,284.37,-391.22,-50.03,9
813,-17.45,1.511,22400,0.00,10.89,0.00,3.60,0.00,15.52,0.00,0.00,0.00,1084,1084,1315,974,1084,896,773,1259,829,1183,691,1262,732,-284.42,744.1,284.21,-391.92,-50.11,8.93
814,-18.42,0.781,16530,0.00,9.64,0.00,0.00,0.00,9.83,0.00,0.00,0.00,1123,1004,1042,828,1082,1548,1059,1054,980,1234,834,1459,1004,-287.12,737.53,283.55,-392.62,-50.19,8.87
815,-18.45,1.925,22284,0.00,10.78,0.00,0.00,0.00,12.63,0.00,0.00,0.00,950,948,1245,973,1341,1136,1308,2779,1735,1668,1083,1087,924,-290.1,732.2,283.73,-393.32,-50.27,8.8
816,-17.03,0.780,32030,0.00,11.70,0.00,0.00,0.00,16.61,0.00,0.00,0.00,987,983,1170,678,1054,1142,959,1453,1043,1339,794,1190,1060,-289.94,730.61,284.15,-394.02,-50.35,8.74
817,-16.98,1.506,31540,0.00,11.84,0.00,0.00,0.00,13.67,0.00,0.00,0.00,964,1078,1047,862,1478,1066,1021,1830,1250,1500,1133,1089,1030,-288.94,731.05,284.17,-394.73,-50.42,8.67
818,-17.10,0.778,26730,0.00,11.68,0.00,0.00,0.00,13.81,0.00,0.00,0.00,1067,1053,1049,858,1236,990,1155,1365,1007,1230,1116,1180,866,-289.88,730.89,284.04,-395.43,-50.5,8.6
819,-16.97,1.141,28007,0.00,11.61,0.00,0.00,0.00,11.25,0.00,0.00,0.00,1278,1086,1048,781,1336,1309,1346,1654,1130,1235,890,1509,856,-290.43,726.05,282.44,-396.13,-50.58,8.54
820,-17.07,0.777,38850,0.00,11.84,0.00,0.00,0.00,16.93,0.00,0.00,0.00,1076,1013,829,381,1148,629,1104,2363,1265,1336,884,1093,1024,-290.21,709.32,280.81,-396.83,-50.66,8.47
821,-17.07,0.776,20090,0.00,10.40,0.00,0.00,0.00,15.74,0.00,0.27,0.00,1053,1015,1117,616,1305,905,1265,2689,1440,1410,969,1104,771,-289.86,690.19,280.79,-397.53,-50.74,8.4
822,-16.90,1.500,25650,0.00,11.02,0.52,0.00,0.00,15.92,0.00,0.00,0.00,1018,1056,692,407,1374,745,1060,2300,1389,1438,986,1185,1086,-290.72,690.49,281.3,-398.23,-50.82,8.34
823,-17.37,0.775,25150,0.00,9.82,0.00,0.00,0.00,10.24,0.00,0.00,0.00,1256,1020,796,980,1195,802,1086,1853,1025,1061,1044,1425,1060,-291.99,695.67,281.77,-398.93,-50.9,8.27
824,-17.85,1.136,22913,0.00,8.49,0.00,0.00,0.00,11.69,0.00,0.00,0.00,1113,1078,1181,719,1083,945,1222,2021,1000,1147,977,1097,943,-290.57,688.77,281.1,-398.04,-50.8,8.34
825,-17.98,0.774,22930,0.00,19.46,0.00,3.64,0.00,18.91,0.00,0.13,0.00,1056,1043,981,618,1147,814,1327,2428,1096,1316,1093,982,980,-290.39,697.16,280.66,-397.15,-50.69,8.41
826,-17.89,1.134,22740,0.00,16.15,0.00,2.42,0.00,17.41,0.00,0.08,0.00,1273,1056,953,1086,718,565,1554,2232,1191,895,1222,1309,737,-290.51,723.78,281.4,-396.25,-50.59,8.47
827,-18.70,1.905,27248,0.00,8.25,0.00,0.00,0.00,10.09,0.00,0.00,0.00,971,1035,997,710,1234,850,1081,1713,1006,1309,1086,881,1120,-289.64,732.43,284.09,-395.36,-50.49,8.54
828,-18.80,1.903,22288,0.00,11.87,0.00,0.00,0.00,12.68,0.00,0.00,0.00,995,1005,1038,835,1197,889,1065,1256,936,1245,1055,1018,1116,-288.53,732.72,284.2,-394.47,-50.38,8.61
829,-18.41,0.771,25650,0.00,12.03,0.00,0.00,0.00,14.14,0.00,0.00,0.00,1052,1000,896,777,703,1383,1230,1075,1079,887,1169,973,1008,-289.86,731.86,283.91,-393.58,-50.28,8.68
830,-18.82,1.130,19913,0.00,10.52,0.00,0.00,0.00,12.24,0.00,0.00,0.00,1018,1010,1022,863,824,1057,1380,1148,857,1081,1065,837,922,-287.48,735.35,282.8,-392.68,-50.18,8.74
831,-18.39,0.770,20830,0.00,11.04,0.00,0.00,0.00,11.57,0.00,0.00,0.00,1008,1011,1018,988,1000,1050,1276,979,843,1025,922,862,981,-284.25,744.96,284.01,-391.79,-50.08,8.81
832,-17.90,0.769,24190,0.00,10.06,0.00,0.00,0.00,9.97,0.00,0.00,0.00,938,980,950,914,970,1060,1248,947,890,1128,1075,656,1012,-283.41,748.99,284.36,-390.9,-49.97,8.88
833,-17.90,0.768,26670,0.00,9.62,0.00,0.00,0.00,11.22,0.00,0.00,0.00,956,990,1066,932,1010,1007,1072,746,955,1249,1173,930,1096,-283.95,746.53,284.14,-390.01,-49.87,8.95
834,-18.30,0.767,28450,0.00,8.83,0.00,0.00,0.00,11.68,0.00,0.00,0.00,1034,1018,1072,1031,992,1221,1375,955,978,730,740,976,819,-281.61,742.5,283.92,-389.11,-49.77,9.01
835,-18.26,0.767,20870,0.00,8.47,0.00,0.00,0.00,11.15,0.00,0.00,0.00,940,973,1007,1032,999,860,1554,889,896,957,833,675,856,-288.25,736.86,283.83,-388.22,-49.66,9.08
836,-17.53,1.481,24065,0.00,14.73,5.26,3.06,10.36,11.93,3.48,0.25,0.00,869,1001,1374,495,32,1916,2828,1075,1147,578,818,883,310,-289.24,732.02,283.75,-387.33,-49.56,9.15
837,-17.54,0.714,20120,0.00,9.94,0.00,0.00,0.00,9.81,0.00,0.00,0.00,890,1086,1257,902,60,1751,2647,993,958,677,857,725,423,-289.64,735.46,283.81,-387.87,-49.62,9.08
838,-18.39,1.121,19547,0.00,9.90,0.00,0.00,0.00,9.83,0.00,0.00,0.00,933,1014,1211,662,387,1864,2215,996,1082,689,943,733,598,-287.15,739.94,283.86,-388.42,-49.68,9.01
839,-18.49,0.713,26480,0.00,10.82,0.00,0.00,0.00,11.39,0.00,0.00,0.00,986,996,1087,785,696,1716,1728,955,1079,700,906,848,734,-283.52,744.22,283.93,-388.96,-49.74,8.94
840,-18.29,1.119,19440,0.00,12.53,0.00,0.00,0.00,12.51,0.00,0.00,0.00,1005,1001,1059,795,761,1529,1606,863,1026,824,964,901,798,-283.66,747.49,284.08,-389.51,-49.8,8.87
841,-18.05,1.474,18690,0.00,10.63,0.00,0.00,0.00,11.55,0.00,0.00,0.00,968,1028,877,38,533,2544,1581,900,1216,855,1310,926,740,-284.83,749.75,284.24,-390.05,-49.86,8.8
842,-18.66,1.473,19635,0.00,9.47,0.00,0.00,0.00,10.35,0.00,0.00,0.00,922,976,843,1014,632,1683,1660,1020,952,708,1000,420,648,-283.61,750.7,284.32,-390.59,-49.92,8.73
843,-18.77,0.761,23680,0.00,7.27,0.00,0.00,0.00,8.81,0.00,0.00,0.00,1000,932,1052,1030,814,871,1177,784,1053,968,1126,933,1048,-283.4,749.12,284.18,-391.14,-49.97,8.66
844,-19.13,1.115,15527,0.00,10.45,0.00,0.00,0.00,10.97,0.00,0.00,0.00,1012,965,977,958,618,1187,1355,932,993,895,1104,837,879,-284.72,743.85,283.17,-391.68,-50.03,8.59
845,-18.68,1.114,15513,0.00,10.13,0.00,0.00,0.00,10.84,0.00,0.00,0.00,994,940,1100,815,679,603,1305,1167,962,853,895,726,968,-285.56,737.97,281.88,-392.22,-50.09,8.52
846,-18.03,1.821,22012,0.00,7.17,0.00,0.00,0.00,9.10,0.00,0.00,0.00,980,937,1036,902,851,803,1244,1022,941,994,1095,716,1017,-287.04,737.42,282.88,-392.77,-50.15,8.45
847,-17.93,1.112,25740,0.00,8.14,0.00,0.00,0.00,9.98,0.00,0.00,0.00,1008,926,1172,1028,939,691,1110,872,1013,1059,1118,988,1114,-287.67,740.26,284.09,-393.31,-50.21,8.38
848,-17.89,1.111,19780,0.00,11.17,0.00,0.00,0.00,11.10,0.00,0.00,0.00,1009,1025,998,1126,858,1533,1212,1114,784,638,786,700,542,-286.27,742.79,284.27,-393.86,-50.27,8.31
849,-16.80,0.757,21280,0.00,11.97,0.00,0.00,0.00,11.83,0.00,0.00,0.00,987,967,1256,754,1198,1146,1231,1132,796,714,761,558,788,-285.41,743.92,284.26,-394.4,-50.33,8.24
850,-15.74,1.108,26640,0.00,8.62,0.00,5.39,0.00,10.67,0.00,0.33,0.00,1029,985,1133,733,1033,557,1418,1172,694,631,691,881,1032,-286.15,743.3,284.27,-393.83,-50.26,8.29
851,-15.78,0.755,20420,0.00,11.51,0.00,14.16,0.00,16.57,0.00,0.40,0.00,1021,1001,849,944,735,1437,1377,1066,919,760,965,792,726,-287.35,741.26,284.11,-393.26,-50.19,8.34
852,-16.73,1.810,13916,0.00,11.29,0.00,12.34,0.00,14.09,0.00,0.20,0.00,1011,1020,849,901,530,1527,1569,1069,897,853,1040,762,786,-286.57,738.42,282.84,-392.69,-50.12,8.4
853,-17.18,1.105,19520,0.00,10.53,0.00,5.17,0.00,12.38,0.00,0.10,0.00,1068,1023,1054,912,571,1006,1547,1208,960,849,933,903,748,-285.62,738.16,281.64,-392.12,-50.06,8.45
854,-17.87,1.807,15572,0.00,11.06,0.00,4.45,0.00,13.47,0.00,0.06,0.00,1012,1017,932,883,509,1494,1631,962,932,891,1040,807,748,-284.97,743.59,282.85,-391.55,-49.99,8.5
855,-17.43,1.103,22947,0.00,15.57,0.00,2.79,0.00,16.25,0.00,0.00,0.00,965,985,702,837,329,2081,1607,1018,1105,722,1135,729,777,-283.57,749.12,284.07,-390.98,-49.92,8.55
856,-17.54,0.751,22710,0.00,15.54,0.00,0.00,0.00,14.94,0.00,0.00,0.00,973,951,845,1005,717,1456,1432,1002,1002,701,1000,715,898,-284.22,751.31,284.29,-390.42,-49.85,8.61
857,-17.20,1.451,42140,0.00,14.97,0.00,3.35,0.00,14.93,0.00,0.31,0.00,951,969,675,682,-17,2449,1224,904,1127,849,1425,738,904,-285.95,751.2,284.27,-389.85,-49.78,8.66
